Time,Date,Temerature,Humidity,Pressure,Latitude,Longitude,Speed
16:28:13,27-02-2022,27.7,39.47,965.14,33.582779,73.148399,8.67
16:28:15,27-02-2022,27.69,39.48,965.16,33.582745,73.14843,8.69
16:28:17,27-02-2022,27.69,39.51,965.15,33.582706,73.148453,8.63
16:28:19,27-02-2022,27.69,39.52,965.17,33.582668,73.148483,9.56
16:28:21,27-02-2022,27.69,39.53,965.21,33.582626,73.148514,8.89
16:28:23,27-02-2022,27.69,39.55,965.17,33.582596,73.148537,7.65
16:28:25,27-02-2022,27.69,39.57,965.19,33.58255,73.148567,12.11
16:28:27,27-02-2022,27.7,39.58,965.21,33.5825,73.148605,11.09
16:28:29,27-02-2022,27.7,39.6,965.2,33.582458,73.148636,11
16:28:31,27-02-2022,27.7,39.61,965.24,33.582413,73.148666,9.83
16:28:33,27-02-2022,27.7,39.64,965.21,33.582371,73.148697,9.24
16:28:35,27-02-2022,27.7,39.63,965.18,33.582333,73.14872,8.22
16:28:37,27-02-2022,27.71,39.61,965.22,33.582298,73.148743,8.65
16:28:39,27-02-2022,27.7,39.59,965.19,33.582256,73.148773,9.56
16:28:41,27-02-2022,27.71,39.57,965.19,33.582214,73.148804,8.76
16:28:43,27-02-2022,27.71,39.55,965.25,33.582176,73.148834,9.13
16:28:45,27-02-2022,27.7,39.57,965.2,33.582142,73.148857,7.54
16:28:47,27-02-2022,27.7,39.58,965.21,33.582111,73.14888,7.52
16:28:49,27-02-2022,27.7,39.58,965.2,33.582081,73.148911,7.32
16:28:51,27-02-2022,27.71,39.6,965.19,33.582047,73.148933,8.95
16:28:53,27-02-2022,27.7,39.59,965.2,33.582008,73.148964,8.87
16:28:55,27-02-2022,27.72,39.57,965.2,33.58197,73.148987,9.96
16:28:58,27-02-2022,27.71,39.54,965.19,33.581909,73.149033,8.87
16:29:00,27-02-2022,27.71,39.54,965.19,33.581871,73.149063,9.41
16:29:02,27-02-2022,27.72,39.53,965.21,33.581833,73.149086,8.54
16:29:04,27-02-2022,27.71,39.53,965.14,33.581795,73.149117,9.91
16:29:06,27-02-2022,27.72,39.54,965.15,33.581753,73.149147,8.7
16:29:08,27-02-2022,27.72,39.57,965.17,33.581722,73.14917,7.78
16:29:10,27-02-2022,27.72,39.59,965.16,33.581688,73.149193,7.82
16:29:12,27-02-2022,27.72,39.6,965.13,33.581654,73.149223,8.93
16:29:14,27-02-2022,27.73,39.63,965.13,33.581615,73.149246,8.46
16:29:16,27-02-2022,27.72,39.64,965.14,33.581577,73.149277,9.45
16:29:18,27-02-2022,27.72,39.65,965.15,33.581535,73.149307,10.02
16:29:20,27-02-2022,27.72,39.66,965.13,33.581493,73.149338,8.87
16:29:22,27-02-2022,27.73,39.67,965.11,33.581451,73.149376,11.69
16:29:24,27-02-2022,27.72,39.7,965.08,33.581406,73.149406,9.83
16:29:26,27-02-2022,27.73,39.7,965.09,33.581367,73.149437,10.48
16:29:28,27-02-2022,27.73,39.72,965.08,33.581322,73.149475,10.52
16:29:30,27-02-2022,27.73,39.73,965.08,33.581272,73.149513,12.26
16:29:32,27-02-2022,27.72,39.73,965.04,33.581226,73.149559,11.96
16:29:34,27-02-2022,27.73,39.75,965.01,33.581165,73.149605,15.7
16:29:36,27-02-2022,27.73,39.77,964.99,33.581097,73.149643,14.85
16:29:38,27-02-2022,27.73,39.78,964.99,33.581036,73.149689,13.15
16:29:40,27-02-2022,27.74,39.79,964.97,33.580978,73.149734,14.5
16:29:42,27-02-2022,27.73,39.78,964.93,33.580917,73.14978,15.46
16:29:44,27-02-2022,27.73,39.77,964.9,33.580849,73.149826,15.82
16:29:46,27-02-2022,27.73,39.77,964.92,33.580776,73.149887,18.39
16:29:48,27-02-2022,27.74,39.78,964.9,33.580704,73.14994,15.59
16:29:50,27-02-2022,27.74,39.78,964.88,33.580643,73.149986,12.5
16:29:52,27-02-2022,27.74,39.78,964.85,33.580589,73.150024,13.17
16:29:54,27-02-2022,27.74,39.78,964.86,33.580532,73.150063,11.32
16:29:56,27-02-2022,27.75,39.8,964.83,33.580486,73.150101,11.37
16:29:58,27-02-2022,27.75,39.82,964.81,33.580444,73.150131,9.17
16:30:00,27-02-2022,27.75,39.82,964.81,33.580406,73.150154,7.15
16:30:02,27-02-2022,27.75,39.8,964.82,33.580383,73.150177,4.83
16:30:04,27-02-2022,27.75,39.82,964.8,33.580364,73.150192,4.61
16:30:06,27-02-2022,27.75,39.82,964.76,33.580341,73.150208,6.82
16:30:08,27-02-2022,27.75,39.83,964.78,33.580311,73.15023,7.22
16:30:10,27-02-2022,27.75,39.83,964.78,33.58028,73.150253,6.8
16:30:12,27-02-2022,27.75,39.83,964.75,33.58025,73.150276,7.56
16:30:14,27-02-2022,27.75,39.83,964.73,33.580219,73.150299,6.98
16:30:16,27-02-2022,27.76,39.84,964.73,33.580185,73.150322,9.61
16:30:18,27-02-2022,27.76,39.83,964.69,33.580147,73.150352,8.43
16:30:20,27-02-2022,27.76,39.84,964.69,33.580112,73.150375,6.78
16:30:22,27-02-2022,27.76,39.82,964.69,33.580074,73.150406,10.46
16:30:24,27-02-2022,27.76,39.82,964.68,33.580017,73.150436,12.06
16:30:26,27-02-2022,27.76,39.83,964.67,33.579971,73.150475,8.02
16:30:28,27-02-2022,27.76,39.84,964.68,33.579945,73.15049,6.85
16:30:30,27-02-2022,27.76,39.86,964.67,33.579918,73.150513,5.91
16:30:32,27-02-2022,27.76,39.88,964.67,33.579887,73.150536,6.52
16:30:34,27-02-2022,27.76,39.9,964.65,33.579861,73.150551,6.28
16:30:36,27-02-2022,27.76,39.9,964.63,33.579826,73.150574,9.13
16:30:38,27-02-2022,27.78,39.9,964.64,33.579788,73.150597,6.89
16:30:40,27-02-2022,27.77,39.85,964.6,33.579746,73.15062,10.2
16:30:42,27-02-2022,27.77,39.83,964.56,33.5797,73.15065,10.76
16:30:44,27-02-2022,27.77,39.82,964.6,33.579659,73.150681,10.15
16:30:46,27-02-2022,27.77,39.79,964.56,33.579624,73.150711,10.26
16:30:48,27-02-2022,27.77,39.77,964.55,33.579575,73.150749,10.7
16:30:50,27-02-2022,27.76,39.76,964.53,33.579525,73.150787,11.65
16:30:53,27-02-2022,27.77,39.75,964.52,33.579437,73.150848,14.96
16:30:55,27-02-2022,27.77,39.72,964.53,33.579372,73.150902,15.56
16:30:57,27-02-2022,27.77,39.72,964.52,33.579308,73.150955,15.85
16:30:59,27-02-2022,27.77,39.72,964.5,33.579212,73.151009,19.28
16:31:01,27-02-2022,27.77,39.72,964.46,33.579128,73.151077,19.59
16:31:03,27-02-2022,27.77,39.72,964.44,33.579044,73.151154,23.71
16:31:05,27-02-2022,27.77,39.72,964.44,33.578934,73.151245,28.08
16:31:07,27-02-2022,27.77,39.74,964.49,33.578819,73.151344,27.52
16:31:09,27-02-2022,27.78,39.71,964.5,33.578709,73.151436,26.26
16:31:11,27-02-2022,27.78,39.7,964.48,33.578594,73.151527,27.71
16:31:13,27-02-2022,27.78,39.69,964.53,33.578484,73.151619,25.24
16:31:15,27-02-2022,27.78,39.7,964.51,33.578388,73.151695,21.02
16:31:17,27-02-2022,27.78,39.74,964.51,33.5783,73.151764,19.13
16:31:19,27-02-2022,27.78,39.76,964.51,33.578228,73.151825,16.58
16:31:21,27-02-2022,27.78,39.78,964.49,33.578152,73.151878,18.74
16:31:23,27-02-2022,27.78,39.82,964.49,33.578072,73.151939,17.46
16:31:25,27-02-2022,27.79,39.84,964.5,33.577999,73.151993,16.89
16:31:27,27-02-2022,27.79,39.85,964.53,33.577923,73.152039,16.46
16:31:29,27-02-2022,27.79,39.87,964.47,33.57785,73.152092,17.87
16:31:31,27-02-2022,27.8,39.85,964.51,33.577774,73.152145,16.43
16:31:33,27-02-2022,27.79,39.85,964.48,33.577698,73.152191,16.63
16:31:35,27-02-2022,27.79,39.83,964.5,33.577625,73.152245,17.41
16:31:37,27-02-2022,27.79,39.82,964.53,33.577549,73.152298,15.08
16:31:39,27-02-2022,27.79,39.83,964.56,33.577484,73.152336,14.39
16:31:41,27-02-2022,27.8,39.84,964.57,33.577423,73.152382,13.08
16:31:43,27-02-2022,27.8,39.85,964.65,33.577366,73.15242,13.33
16:31:45,27-02-2022,27.8,39.88,964.65,33.577301,73.152466,15.85
16:31:47,27-02-2022,27.8,39.89,964.67,33.577232,73.152512,16.43
16:31:49,27-02-2022,27.8,39.9,964.7,33.577156,73.152565,18.63
16:31:51,27-02-2022,27.8,39.9,964.71,33.577072,73.152618,19.17
16:31:53,27-02-2022,27.8,39.92,964.72,33.576981,73.152679,22.59
16:31:55,27-02-2022,27.8,39.89,964.74,33.576874,73.152763,29.52
16:31:57,27-02-2022,27.8,39.89,964.81,33.576748,73.152878,31.28
16:31:59,27-02-2022,27.8,39.89,964.9,33.576614,73.152977,30.47
16:32:01,27-02-2022,27.8,39.9,964.96,33.576492,73.153076,28.02
16:32:03,27-02-2022,27.81,39.9,964.99,33.576382,73.15316,24.58
16:32:05,27-02-2022,27.8,39.91,965.03,33.576279,73.153244,24.69
16:32:07,27-02-2022,27.81,39.93,965.05,33.57616,73.153328,30.85
16:32:09,27-02-2022,27.81,39.94,965.03,33.576023,73.153442,35.89
16:32:11,27-02-2022,27.81,39.94,965.12,33.575863,73.153572,39.47
16:32:13,27-02-2022,27.81,39.94,965.22,33.575699,73.153709,40.43
16:32:15,27-02-2022,27.8,39.91,965.31,33.575535,73.153854,41.71
16:32:17,27-02-2022,27.81,39.9,965.37,33.575363,73.154015,45.71
16:32:19,27-02-2022,27.81,39.89,965.47,33.575169,73.154182,49.89
16:32:21,27-02-2022,27.81,39.89,965.57,33.574963,73.154358,50.02
16:32:23,27-02-2022,27.81,39.89,965.63,33.574772,73.154533,46.78
16:32:25,27-02-2022,27.82,39.88,965.65,33.574627,73.154732,41.26
16:32:27,27-02-2022,27.82,39.88,965.65,33.574554,73.154961,40.37
16:32:29,27-02-2022,27.82,39.88,965.71,33.574528,73.155212,42.06
16:32:31,27-02-2022,27.82,39.9,965.73,33.574471,73.155449,39.52
16:32:33,27-02-2022,27.82,39.91,965.77,33.574345,73.15564,41.5
16:32:35,27-02-2022,27.83,39.92,965.84,33.574184,73.155792,41.06
16:32:37,27-02-2022,27.82,39.93,965.91,33.574043,73.155975,40.37
16:32:39,27-02-2022,27.83,39.92,965.97,33.573933,73.156166,38.58
16:32:41,27-02-2022,27.83,39.95,965.99,33.573826,73.156303,28.41
16:32:43,27-02-2022,27.83,39.96,965.98,33.573689,73.156342,28.98
16:32:45,27-02-2022,27.83,39.96,965.94,33.57357,73.156235,30.71
16:32:47,27-02-2022,27.83,39.97,965.97,33.573521,73.156052,30.41
16:32:50,27-02-2022,27.83,39.99,965.98,33.573471,73.155785,30.69
16:32:52,27-02-2022,27.84,40,965.98,33.573387,73.155594,37.28
16:32:54,27-02-2022,27.84,39.99,966.03,33.573299,73.155411,33.63
16:32:56,27-02-2022,27.84,39.98,966.04,33.573215,73.155228,35.98
16:32:58,27-02-2022,27.84,39.96,966.06,33.573071,73.155037,36.71
16:33:00,27-02-2022,27.85,39.98,966.06,33.572964,73.154915,30.84
16:33:02,27-02-2022,27.85,40.01,965.99,33.572853,73.154808,29.02
16:33:04,27-02-2022,27.84,40.03,965.99,33.572735,73.154701,30.89
16:33:06,27-02-2022,27.85,40.06,966,33.572613,73.154572,32.19
16:33:08,27-02-2022,27.85,40.07,966.02,33.572506,73.154427,30.15
16:33:10,27-02-2022,27.85,40.06,966.02,33.572414,73.154305,26.35
16:33:12,27-02-2022,27.85,40.02,966.01,33.572323,73.154228,19.46
16:33:14,27-02-2022,27.85,40,966.01,33.572231,73.154213,16.39
16:33:16,27-02-2022,27.85,39.98,966.01,33.572163,73.154236,12.74
16:33:18,27-02-2022,27.86,39.96,966.02,33.572113,73.154266,8.74
16:33:20,27-02-2022,27.85,39.98,966.02,33.572083,73.154297,8.32
16:33:22,27-02-2022,27.86,40,965.99,33.572048,73.15432,7.59
16:33:24,27-02-2022,27.86,40.01,966.01,33.572014,73.154335,8.24
16:33:26,27-02-2022,27.86,40.05,966,33.571968,73.154358,10.17
16:33:28,27-02-2022,27.86,40.05,966.02,33.571915,73.154388,11.76
16:33:30,27-02-2022,27.86,40.06,965.98,33.571861,73.154427,14.41
16:33:32,27-02-2022,27.86,40.06,965.95,33.571804,73.15448,14.63
16:33:34,27-02-2022,27.86,40.06,965.92,33.571743,73.154533,14.63
16:33:36,27-02-2022,27.86,40.06,965.92,33.571682,73.154579,15.19
16:33:38,27-02-2022,27.87,40.06,965.9,33.571613,73.154633,16.32
16:33:40,27-02-2022,27.87,40.06,965.89,33.571541,73.154686,17.19
16:33:42,27-02-2022,27.87,40.08,965.87,33.571468,73.154747,17.96
16:33:44,27-02-2022,27.87,40.09,965.84,33.571388,73.154808,18.09
16:33:46,27-02-2022,27.87,40.11,965.84,33.571312,73.154861,18.3
16:33:48,27-02-2022,27.87,40.08,965.78,33.571236,73.154922,18.24
16:33:50,27-02-2022,27.87,40.06,965.75,33.571159,73.154984,18.37
16:33:52,27-02-2022,27.87,40.05,965.74,33.571079,73.155045,18.56
16:33:54,27-02-2022,27.87,40.02,965.7,33.571003,73.155098,18.65
16:33:56,27-02-2022,27.87,40,965.65,33.570923,73.155159,18.56
16:33:58,27-02-2022,27.87,40,965.61,33.570839,73.15522,19.26
16:34:00,27-02-2022,27.87,40,965.58,33.570755,73.155289,20.91
16:34:02,27-02-2022,27.87,39.99,965.55,33.57066,73.15535,22
16:34:04,27-02-2022,27.88,39.98,965.56,33.570564,73.155426,21.98
16:34:06,27-02-2022,27.88,39.94,965.47,33.57048,73.155495,18.74
16:34:08,27-02-2022,27.88,39.92,965.52,33.570412,73.155556,17.46
16:34:10,27-02-2022,27.88,39.91,965.46,33.570343,73.155632,17.21
16:34:12,27-02-2022,27.89,39.88,965.44,33.570278,73.155708,18.33
16:34:14,27-02-2022,27.88,39.88,965.36,33.570217,73.155785,18.32
16:34:16,27-02-2022,27.88,39.88,965.36,33.57016,73.155869,18.45
16:34:18,27-02-2022,27.89,39.91,965.39,33.570095,73.155952,20.5
16:34:20,27-02-2022,27.89,39.91,965.4,33.57003,73.156044,19.74
16:34:22,27-02-2022,27.89,39.93,965.45,33.569962,73.156136,20.28
16:34:24,27-02-2022,27.88,39.94,965.37,33.569893,73.156212,19.02
16:34:26,27-02-2022,27.9,39.96,965.35,33.569809,73.156288,21.3
16:34:28,27-02-2022,27.89,39.96,965.23,33.569717,73.156349,20.8
16:34:30,27-02-2022,27.89,39.97,965.15,33.569622,73.156403,20.8
16:34:32,27-02-2022,27.9,39.97,965.12,33.569523,73.156448,23.34
16:34:34,27-02-2022,27.9,39.97,965.12,33.569408,73.156494,23.91
16:34:36,27-02-2022,27.89,39.97,965.09,33.569298,73.156532,21.32
16:34:38,27-02-2022,27.89,39.99,965.03,33.569202,73.156563,17.71
16:34:40,27-02-2022,27.9,40,964.91,33.569126,73.156578,13.65
16:34:42,27-02-2022,27.9,40.03,964.83,33.569065,73.156593,12.46
16:34:45,27-02-2022,27.9,40.03,964.82,33.568985,73.156616,7.43
16:34:47,27-02-2022,27.9,40.01,964.76,33.568947,73.156631,10.07
16:34:49,27-02-2022,27.9,40,964.76,33.568882,73.156662,14.04
16:34:51,27-02-2022,27.91,40.03,964.77,33.568821,73.156693,12.04
16:34:53,27-02-2022,27.91,40.04,964.78,33.568764,73.156715,12.33
16:34:55,27-02-2022,27.9,40.06,964.81,33.568718,73.156731,5.91
16:34:57,27-02-2022,27.91,40.09,964.81,33.568695,73.156731,6.43
16:34:59,27-02-2022,27.91,40.1,964.81,33.568657,73.156731,9.02
16:35:01,27-02-2022,27.91,40.11,964.84,33.568615,73.156738,8.59
16:35:03,27-02-2022,27.91,40.12,964.81,33.568569,73.156723,8.96
16:35:05,27-02-2022,27.91,40.12,964.84,33.568531,73.156685,11.48
16:35:07,27-02-2022,27.91,40.11,964.83,33.568512,73.156647,7.04
16:35:09,27-02-2022,27.91,40.09,964.81,33.568497,73.156601,10.57
16:35:11,27-02-2022,27.91,40.05,964.79,33.568459,73.156548,15.37
16:35:13,27-02-2022,27.91,40.03,964.78,33.568401,73.156464,20.26
16:35:15,27-02-2022,27.92,40.04,964.77,33.568344,73.156372,23.06
16:35:17,27-02-2022,27.91,40.04,964.75,33.568279,73.156219,27.85
16:35:19,27-02-2022,27.91,40.05,964.74,33.568199,73.15609,26.65
16:35:21,27-02-2022,27.91,40.05,964.73,33.568119,73.155945,29.43
16:35:23,27-02-2022,27.92,40.06,964.76,33.568047,73.1558,25.47
16:35:25,27-02-2022,27.92,40.05,964.77,33.567974,73.155663,25.39
16:35:27,27-02-2022,27.91,40.04,964.75,33.567909,73.155548,21.69
16:35:29,27-02-2022,27.91,40.03,964.8,33.567848,73.155449,16.93
16:35:31,27-02-2022,27.92,40,964.79,33.567802,73.155373,8.35
16:35:33,27-02-2022,27.92,39.99,964.8,33.56778,73.155327,7.2
16:35:35,27-02-2022,27.92,39.99,964.82,33.56776,73.155289,6.37
16:35:37,27-02-2022,27.92,40,964.79,33.567741,73.155243,10.11
16:35:39,27-02-2022,27.92,40,964.78,33.567711,73.155167,16.52
16:35:41,27-02-2022,27.92,40.02,964.73,33.567657,73.15506,22.85
16:35:43,27-02-2022,27.92,40.03,964.71,33.567593,73.154922,29.3
16:35:45,27-02-2022,27.92,40.03,964.68,33.567497,73.154762,31.78
16:35:47,27-02-2022,27.92,40.03,964.65,33.567379,73.154602,34.67
16:35:49,27-02-2022,27.92,40.05,964.63,33.567238,73.154449,34.5
16:35:51,27-02-2022,27.93,40.02,964.56,33.567085,73.154312,37.41
16:35:53,27-02-2022,27.92,40.02,964.54,33.566921,73.154182,39.48
16:35:55,27-02-2022,27.92,40,964.52,33.566753,73.154045,40.28
16:35:57,27-02-2022,27.93,39.99,964.54,33.566589,73.153908,37.37
16:35:59,27-02-2022,27.93,39.99,964.51,33.566437,73.153786,34.67
16:36:01,27-02-2022,27.92,39.98,964.53,33.566299,73.153679,31.21
16:36:03,27-02-2022,27.92,39.99,964.48,33.566177,73.153587,25.74
16:36:05,27-02-2022,27.93,39.99,964.45,33.566086,73.153503,20.83
16:36:07,27-02-2022,27.93,39.99,964.47,33.56601,73.15345,15.65
16:36:09,27-02-2022,27.93,39.98,964.45,33.565952,73.153412,11.04
16:36:11,27-02-2022,27.94,39.97,964.4,33.565914,73.153381,8.39
16:36:13,27-02-2022,27.93,39.97,964.39,33.565876,73.153351,11.11
16:36:15,27-02-2022,27.93,39.95,964.39,33.565834,73.153328,6.17
16:36:17,27-02-2022,27.93,39.94,964.35,33.565804,73.15332,6.46
16:36:19,27-02-2022,27.92,39.93,964.35,33.565754,73.15332,12.33
16:36:21,27-02-2022,27.93,39.92,964.32,33.565681,73.153328,17.71
16:36:23,27-02-2022,27.93,39.92,964.36,33.565582,73.153343,20.46
16:36:25,27-02-2022,27.93,39.95,964.39,33.565479,73.153358,20.09
16:36:27,27-02-2022,27.93,39.95,964.44,33.565372,73.153351,20.46
16:36:29,27-02-2022,27.93,39.94,964.58,33.565266,73.153336,22.43
16:36:31,27-02-2022,27.93,39.92,964.65,33.565144,73.153305,24.95
16:36:33,27-02-2022,27.93,39.92,964.81,33.565002,73.15329,29.37
16:36:35,27-02-2022,27.93,39.92,964.96,33.564842,73.153267,33.78
16:36:37,27-02-2022,27.93,39.92,965.11,33.564663,73.153244,37.24
16:36:39,27-02-2022,27.93,39.92,965.29,33.564465,73.153221,40.21
16:36:42,27-02-2022,27.93,39.94,965.44,33.564144,73.153191,43.54
16:36:44,27-02-2022,27.94,39.95,965.59,33.563919,73.153168,45.41
16:36:46,27-02-2022,27.94,39.96,965.78,33.563679,73.153145,47.56
16:36:48,27-02-2022,27.94,39.97,965.92,33.563435,73.153122,49.15
16:36:50,27-02-2022,27.94,39.98,966.1,33.563183,73.153099,50.93
16:36:52,27-02-2022,27.94,39.98,966.27,33.562923,73.153076,52.19
16:36:54,27-02-2022,27.94,39.97,966.47,33.562664,73.153053,48.84
16:36:56,27-02-2022,27.94,39.95,966.63,33.562435,73.15303,42.41
16:36:58,27-02-2022,27.94,39.93,966.81,33.562248,73.153008,34.21
16:37:00,27-02-2022,27.94,39.89,966.93,33.562096,73.152985,27.72
16:37:02,27-02-2022,27.94,39.87,967.02,33.561981,73.152985,18.17
16:37:04,27-02-2022,27.95,39.84,967.08,33.561916,73.152985,9.96
16:37:06,27-02-2022,27.94,39.84,967.08,33.561859,73.152977,12.74
16:37:08,27-02-2022,27.94,39.86,967.08,33.561821,73.152908,16.95
16:37:10,27-02-2022,27.95,39.86,967.08,33.561832,73.152794,22.34
16:37:12,27-02-2022,27.94,39.86,967.02,33.561832,73.152641,26.54
16:37:14,27-02-2022,27.95,39.84,966.96,33.561798,73.152489,26.69
16:37:16,27-02-2022,27.95,39.79,966.83,33.561741,73.152344,29.34
16:37:18,27-02-2022,27.95,39.76,966.78,33.561668,73.152191,31.28
16:37:20,27-02-2022,27.95,39.74,966.78,33.561592,73.152023,32.11
16:37:22,27-02-2022,27.94,39.73,966.69,33.561523,73.151855,29.82
16:37:24,27-02-2022,27.94,39.73,966.61,33.561451,73.151711,29.08
16:37:26,27-02-2022,27.95,39.75,966.51,33.561378,73.151573,25.76
16:37:28,27-02-2022,27.95,39.8,966.47,33.561317,73.151451,20.96
16:37:30,27-02-2022,27.95,39.82,966.36,33.561275,73.151352,18.02
16:37:32,27-02-2022,27.95,39.83,966.38,33.561218,73.151268,18.98
16:37:34,27-02-2022,27.95,39.83,966.4,33.561161,73.151176,18.21
16:37:36,27-02-2022,27.95,39.83,966.41,33.561108,73.151093,18.76
16:37:38,27-02-2022,27.95,39.82,966.45,33.561062,73.15097,20.06
16:37:40,27-02-2022,27.95,39.82,966.53,33.561024,73.150871,14.08
16:37:42,27-02-2022,27.94,39.81,966.49,33.560993,73.150841,5.63
16:37:44,27-02-2022,27.95,39.8,966.52,33.560982,73.15078,9.35
16:37:46,27-02-2022,27.95,39.81,966.56,33.560951,73.150726,11.11
16:37:48,27-02-2022,27.95,39.81,966.57,33.560902,73.150696,8.63
16:37:50,27-02-2022,27.95,39.82,966.61,33.560856,73.150711,8.54
16:37:52,27-02-2022,27.95,39.84,966.65,33.560822,73.150711,7.13
16:37:54,27-02-2022,27.95,39.87,966.59,33.560764,73.150742,12.72
16:37:56,27-02-2022,27.95,39.88,966.59,33.560696,73.150787,17.26
16:37:58,27-02-2022,27.96,39.89,966.54,33.560604,73.150833,20.13
16:38:00,27-02-2022,27.95,39.88,966.51,33.560497,73.150887,22.76
16:38:02,27-02-2022,27.95,39.89,966.51,33.560387,73.150932,23.22
16:38:04,27-02-2022,27.96,39.9,966.53,33.56028,73.150978,21.22
16:38:06,27-02-2022,27.96,39.9,966.46,33.560192,73.151009,15.37
16:38:08,27-02-2022,27.95,39.92,966.47,33.560131,73.151039,11.35
16:38:10,27-02-2022,27.95,39.92,966.48,33.560081,73.151054,7.67
16:38:12,27-02-2022,27.95,39.94,966.43,33.560028,73.151077,12.72
16:38:14,27-02-2022,27.96,39.96,966.39,33.559956,73.151108,15.45
16:38:16,27-02-2022,27.96,39.99,966.43,33.559879,73.151131,15.59
16:38:18,27-02-2022,27.96,40.02,966.42,33.559822,73.151123,9.78
16:38:20,27-02-2022,27.96,40.02,966.42,33.559769,73.151115,8.95
16:38:22,27-02-2022,27.96,40.02,966.42,33.559727,73.151131,9.06
16:38:24,27-02-2022,27.96,40.02,966.41,33.559681,73.151169,9.91
16:38:26,27-02-2022,27.97,40.02,966.41,33.559643,73.151184,5.67
16:38:28,27-02-2022,27.97,40.01,966.45,33.559612,73.151192,5.54
16:38:30,27-02-2022,27.96,40,966.46,33.559582,73.151207,3.19
16:38:32,27-02-2022,27.96,40,966.43,33.559578,73.151207,0.17
16:38:34,27-02-2022,27.96,40.02,966.44,33.559582,73.151215,0.72
16:38:37,27-02-2022,27.96,40.04,966.4,33.559574,73.151222,0.02
16:38:39,27-02-2022,27.96,40.06,966.44,33.559578,73.151222,0.24
16:38:41,27-02-2022,27.97,40.09,966.41,33.559578,73.151222,0.07
16:38:43,27-02-2022,27.96,40.1,966.39,33.559578,73.151222,1.56
16:38:45,27-02-2022,27.97,40.14,966.39,33.559582,73.151222,0.11
16:38:47,27-02-2022,27.97,40.16,966.42,33.559578,73.151222,0.07
16:38:49,27-02-2022,27.97,40.2,966.42,33.559582,73.151222,0.06
16:38:51,27-02-2022,27.98,40.22,966.41,33.559578,73.151222,0.07
16:38:53,27-02-2022,27.97,40.24,966.41,33.559582,73.151222,0.02
16:38:55,27-02-2022,27.97,40.27,966.41,33.559582,73.151222,1.06
16:38:57,27-02-2022,27.98,40.28,966.44,33.559578,73.151222,0.17
16:38:59,27-02-2022,27.98,40.24,966.43,33.559582,73.151222,0.22
16:39:01,27-02-2022,27.98,40.09,966.39,33.559582,73.151222,0.91
16:39:03,27-02-2022,27.97,39.89,966.41,33.559582,73.151222,0.24
16:39:05,27-02-2022,27.97,39.68,966.43,33.559582,73.151222,1.72
16:39:07,27-02-2022,27.98,39.43,966.44,33.559582,73.151222,0.13
16:39:09,27-02-2022,27.97,39.17,966.42,33.559578,73.15123,1.15
16:39:11,27-02-2022,27.97,38.93,966.42,33.559578,73.15123,1.31
16:39:13,27-02-2022,27.97,38.72,966.42,33.559574,73.151237,1.81
16:39:15,27-02-2022,27.98,38.51,966.41,33.559574,73.151237,1.31
16:39:17,27-02-2022,27.97,38.32,966.41,33.559566,73.151245,1.19
16:39:19,27-02-2022,27.97,38.17,966.41,33.559566,73.151253,0.72
16:39:21,27-02-2022,27.97,38.04,966.41,33.559566,73.151253,1.3
16:39:23,27-02-2022,27.97,37.96,966.41,33.559563,73.15126,0.72
16:39:25,27-02-2022,27.97,37.88,966.39,33.559559,73.151268,0.94
16:39:27,27-02-2022,27.97,37.78,966.4,33.559559,73.151268,2.11
16:39:29,27-02-2022,27.98,37.73,966.42,33.559559,73.151276,0.89
16:39:31,27-02-2022,27.98,37.67,966.4,33.559555,73.151276,1.93
16:39:33,27-02-2022,27.98,37.61,966.42,33.559563,73.151268,0.31
16:39:35,27-02-2022,27.98,37.58,966.42,33.559563,73.151268,1.72
16:39:37,27-02-2022,27.98,37.54,966.41,33.559566,73.151268,0.28
16:39:39,27-02-2022,27.98,37.52,966.44,33.559574,73.15126,0.52
16:39:41,27-02-2022,27.98,37.5,966.4,33.559574,73.15126,0.15
16:39:43,27-02-2022,27.99,37.51,966.39,33.559578,73.151253,0.74
16:39:45,27-02-2022,27.99,37.52,966.44,33.559578,73.15126,1.78
16:39:47,27-02-2022,28,37.52,966.42,33.559582,73.151253,1.57
16:39:49,27-02-2022,28,37.52,966.41,33.559582,73.151253,0.52
16:39:51,27-02-2022,28,37.5,966.41,33.559586,73.151245,0.19
16:39:53,27-02-2022,27.99,37.45,966.4,33.559586,73.151245,0.61
16:39:55,27-02-2022,28,37.4,966.41,33.559586,73.151245,0.87
16:39:57,27-02-2022,28,37.34,966.4,33.559582,73.151245,0.78
16:39:59,27-02-2022,28,37.26,966.38,33.559582,73.151253,0.39
16:40:01,27-02-2022,28,37.18,966.39,33.559582,73.151253,0.11
16:40:03,27-02-2022,28.01,37.1,966.42,33.559582,73.151245,0.94
16:40:05,27-02-2022,28.01,37.05,966.42,33.559582,73.151245,0.85
16:40:07,27-02-2022,28.01,37.02,966.41,33.559586,73.151245,3.13
16:40:09,27-02-2022,28.01,36.97,966.39,33.559582,73.151245,1.46
16:40:11,27-02-2022,28.01,36.92,966.4,33.559563,73.151245,5.11
16:40:13,27-02-2022,28.01,36.92,966.41,33.55954,73.151222,5.43
16:40:15,27-02-2022,28.01,36.92,966.37,33.559532,73.151199,3.82
