1.0,33.623,2022/1/1,8:13:8,9.08,61.19
72.8791,33.5967,2022/1/1,8:15:56,11.08,22.56
72.8783,33.5953,2022/1/1,8:16:2,11.08,22.56
72.8774,33.5939,2022/1/1,8:16:8,11.08,22.56
72.8761,33.5928,2022/1/1,8:16:14,11.08,22.56
72.8746,33.592,2022/1/1,8:16:20,11.08,22.56
72.8732,33.5914,2022/1/1,8:16:26,11.08,22.56
72.8722,33.5907,2022/1/1,8:16:32,11.08,22.56
72.8718,33.5896,2022/1/1,8:16:38,11.08,22.56
72.8718,33.5886,2022/1/1,8:16:44,11.08,22.56
72.8723,33.5876,2022/1/1,8:16:50,11.08,22.56
72.8731,33.5865,2022/1/1,8:16:57,11.08,22.56
72.8739,33.5854,2022/1/1,8:17:3,11.08,22.56
72.8746,33.5845,2022/1/1,8:17:9,11.08,22.56
72.8749,33.5842,2022/1/1,8:17:15,11.08,22.56
72.875,33.5841,2022/1/1,8:17:21,11.08,22.56
72.8753,33.5839,2022/1/1,8:17:27,11.08,22.56
72.8754,33.5838,2022/1/1,8:17:33,11.08,22.56
72.8755,33.5836,2022/1/1,8:17:39,11.08,22.56
72.8756,33.5834,2022/1/1,8:20:45,11.08,22.56
72.8757,33.5834,2022/1/1,8:20:51,11.08,22.56
72.8759,33.5831,2022/1/1,8:20:57,11.08,22.56
72.8762,33.5826,2022/1/1,8:21:3,11.08,22.56
72.8766,33.582,2022/1/1,8:21:9,11.08,22.56
72.8771,33.5816,2022/1/1,8:21:15,11.08,22.56
72.8772,33.5814,2022/1/1,8:21:21,11.08,22.56
72.8773,33.5813,2022/1/1,8:21:27,11.08,22.56
72.8775,33.5808,2022/1/1,8:21:33,11.08,22.56
72.8779,33.5801,2022/1/1,8:21:39,11.08,22.56
72.8785,33.5793,2022/1/1,8:21:45,11.08,22.56
72.8792,33.5783,2022/1/1,8:21:51,11.08,22.56
72.8801,33.5772,2022/1/1,8:21:57,11.08,22.56
72.8811,33.5759,2022/1/1,8:22:3,11.08,22.56
72.8822,33.5746,2022/1/1,8:22:9,11.08,22.56
72.8834,33.5732,2022/1/1,8:22:15,11.08,22.56
72.8846,33.5717,2022/1/1,8:22:21,11.08,22.56
72.8857,33.5702,2022/1/1,8:22:27,11.08,22.56
72.8869,33.5687,2022/1/1,8:22:33,11.08,22.56
72.888,33.5672,2022/1/1,8:22:39,11.08,22.56
72.8892,33.5657,2022/1/1,8:22:45,11.08,22.56
72.8904,33.5641,2022/1/1,8:22:51,11.08,22.56
72.8917,33.5625,2022/1/1,8:22:57,11.08,22.56
72.8931,33.561,2022/1/1,8:23:3,11.08,22.56
72.8947,33.5596,2022/1/1,8:23:9,11.08,22.56
72.8964,33.5583,2022/1/1,8:23:15,11.08,22.56
72.8985,33.5569,2022/1/1,8:23:22,11.08,22.56
72.9003,33.5557,2022/1/1,8:23:28,11.08,22.56
72.9018,33.5545,2022/1/1,8:23:34,11.08,22.56
72.9029,33.553,2022/1/1,8:23:40,11.08,22.56
72.9036,33.5514,2022/1/1,8:23:46,11.08,22.56
